finalWorth,age,cpi_change_country,gdp_country,total_tax_rate_country,population_country,selfMade
5500,78,7.5,2.14277E+13,36.6,328239523,TRUE
5500,80,0.6,2.00124E+12,59.1,60297396,TRUE
5500,80,7.5,2.14277E+13,36.6,328239523,FALSE
5500,68,1.6,1.39268E+12,47.4,25766605,TRUE
5500,56,2.9,1.991E+13,59.2,1397715000,TRUE
5400,77,0.6,2.00124E+12,59.1,60297396,TRUE
5400,81,7.7,2.611E+12,49.7,1366417754,FALSE
5400,43,7.5,2.14277E+13,36.6,328239523,FALSE
5400,68,0.6,3.72063E+11,21,5703569,TRUE
5400,58,2.9,1.991E+13,59.2,1397715000,TRUE
5400,77,0.4,7.03082E+11,28.8,8574832,TRUE
5400,73,0.6,2.00124E+12,59.1,60297396,FALSE
5400,70,1.4,3.84563E+12,48.8,83132799,FALSE
5400,58,1.4,3.84563E+12,48.8,83132799,FALSE
5400,59,1.5,4.46315E+11,51.4,8877067,FALSE
5400,71,1.5,4.46315E+11,51.4,8877067,FALSE
5300,49,7.5,2.14277E+13,36.6,328239523,TRUE
5300,64,7.5,2.14277E+13,36.6,328239523,TRUE
5300,60,15.2,7.54412E+11,42.3,83429615,TRUE
5300,59,7.5,2.14277E+13,36.6,328239523,FALSE
5300,65,7.5,2.14277E+13,36.6,328239523,TRUE
5300,78,3,1.11919E+12,30.1,270203917,FALSE
5300,72,7.5,2.14277E+13,36.6,328239523,FALSE
5300,80,7.5,2.14277E+13,36.6,328239523,TRUE
5300,86,7.5,2.14277E+13,36.6,328239523,TRUE
5300,78,7.5,2.14277E+13,36.6,328239523,FALSE
5300,62,7.5,2.14277E+13,36.6,328239523,TRUE
5300,81,7.5,2.14277E+13,36.6,328239523,TRUE
5300,77,1.4,3.84563E+12,48.8,83132799,TRUE
5300,67,-1.9,4.21142E+11,15.9,9770529,TRUE
5200,56,7.5,2.14277E+13,36.6,328239523,TRUE
5200,53,2.9,1.991E+13,59.2,1397715000,TRUE
5200,59,7.5,2.14277E+13,36.6,328239523,TRUE
5200,71,2.9,1.991E+13,59.2,1397715000,TRUE
5200,71,-1.9,4.21142E+11,15.9,9770529,FALSE
5200,85,0.7,3.64702E+11,38.7,32447385,TRUE
5200,73,,,,,TRUE
5200,82,7.5,2.14277E+13,36.6,328239523,FALSE
5200,49,1.7,2.82711E+12,30.6,66834405,TRUE
5200,74,7.5,2.14277E+13,36.6,328239523,TRUE
5200,78,7.5,2.14277E+13,36.6,328239523,TRUE
5200,81,7.5,2.14277E+13,36.6,328239523,TRUE
5100,49,2.9,1.991E+13,59.2,1397715000,TRUE
5100,59,7.7,2.611E+12,49.7,1366417754,FALSE
5100,90,7.5,2.14277E+13,36.6,328239523,FALSE
5100,49,0.4,2.029E+12,33.2,51709098,TRUE
5100,61,7.5,2.14277E+13,36.6,328239523,TRUE
5100,64,2.2,4.03336E+11,36.2,5347896,TRUE
5100,65,7.5,2.14277E+13,36.6,328239523,TRUE
5100,71,,,,,TRUE
5100,75,7.5,2.14277E+13,36.6,328239523,TRUE
5100,88,7.5,2.14277E+13,36.6,328239523,TRUE
5100,72,7.5,2.14277E+13,36.6,328239523,FALSE
5000,79,7.5,2.14277E+13,36.6,328239523,TRUE
5000,75,7.5,2.14277E+13,36.6,328239523,FALSE
5000,55,0.4,7.03082E+11,28.8,8574832,FALSE
5000,43,1.7,2.82711E+12,30.6,66834405,TRUE
5000,69,0.4,7.03082E+11,28.8,8574832,FALSE
5000,56,7.5,2.14277E+13,36.6,328239523,TRUE
5000,50,4.5,1.69988E+12,46.2,144373535,TRUE
5000,57,0.4,2.029E+12,33.2,51709098,TRUE
5000,50,7.5,2.14277E+13,36.6,328239523,FALSE
5000,83,1.1,2.71552E+12,60.7,67059887,FALSE
5000,78,7.5,2.14277E+13,36.6,328239523,TRUE
5000,86,7.5,2.14277E+13,36.6,328239523,FALSE
5000,57,1.4,3.84563E+12,48.8,83132799,TRUE
5000,64,1.4,3.84563E+12,48.8,83132799,FALSE
5000,59,0.4,7.03082E+11,28.8,8574832,FALSE
5000,64,15.2,7.54412E+11,42.3,83429615,FALSE
5000,66,1.9,1.73643E+12,24.5,36991981,TRUE
5000,,2.9,1.991E+13,59.2,1397715000,FALSE
4900,79,7.5,2.14277E+13,36.6,328239523,TRUE
4900,72,7.7,2.611E+12,49.7,1366417754,TRUE
4900,81,7.5,2.14277E+13,36.6,328239523,FALSE
4900,,53.5,4.49663E+11,106.3,44938712,TRUE
4900,81,7.5,2.14277E+13,36.6,328239523,TRUE
4900,53,7.5,2.14277E+13,36.6,328239523,TRUE
4900,67,4.9,17743195770,9.9,3720382,TRUE
4900,94,3,1.11919E+12,30.1,270203917,TRUE
4900,77,0.4,7.03082E+11,28.8,8574832,TRUE
4900,86,1.9,1.73643E+12,24.5,36991981,FALSE
4900,72,7.5,2.14277E+13,36.6,328239523,FALSE
4900,58,7.5,2.14277E+13,36.6,328239523,TRUE
4900,60,3,1.11919E+12,30.1,270203917,TRUE
4900,67,7.5,2.14277E+13,36.6,328239523,TRUE
4900,50,2.9,1.991E+13,59.2,1397715000,TRUE
4800,58,1.7,2.82711E+12,30.6,66834405,TRUE
4800,50,2.2,5.92164E+11,40.8,37970874,TRUE
4800,79,1.4,3.84563E+12,48.8,83132799,TRUE
4800,69,7.5,2.14277E+13,36.6,328239523,FALSE
4800,64,7.5,2.14277E+13,36.6,328239523,FALSE
4800,67,7.5,2.14277E+13,36.6,328239523,FALSE
4800,66,7.5,2.14277E+13,36.6,328239523,FALSE
4800,68,7.5,2.14277E+13,36.6,328239523,TRUE
4800,64,7.5,2.14277E+13,36.6,328239523,TRUE
4800,63,7.5,2.14277E+13,36.6,328239523,FALSE
4800,70,7.7,2.611E+12,49.7,1366417754,FALSE
4800,78,,,,,TRUE
4800,62,2.9,1.991E+13,59.2,1397715000,TRUE
4700,88,0.3,2.37686E+11,39.8,10269417,FALSE
4700,76,7.5,2.14277E+13,36.6,328239523,FALSE
4700,78,,,,,TRUE
4700,63,15.2,7.54412E+11,42.3,83429615,TRUE
4700,54,3.7,1.83976E+12,65.1,212559417,TRUE
4700,68,1.9,1.73643E+12,24.5,36991981,FALSE
4700,77,0.4,2.029E+12,33.2,51709098,FALSE
4700,50,2.9,1.991E+13,59.2,1397715000,TRUE
4700,68,7.5,2.14277E+13,36.6,328239523,TRUE
4700,76,2.9,1.991E+13,59.2,1397715000,TRUE
4700,52,7.5,2.14277E+13,36.6,328239523,TRUE
4600,61,7.5,2.14277E+13,36.6,328239523,TRUE
4600,64,7.5,2.14277E+13,36.6,328239523,TRUE
4600,96,7.5,2.14277E+13,36.6,328239523,TRUE
4600,46,7.5,2.14277E+13,36.6,328239523,TRUE
4600,56,2.9,1.991E+13,59.2,1397715000,TRUE
4600,62,5.2,1.80162E+11,28.4,18513930,TRUE
4600,55,,,,,FALSE
4600,79,7.5,2.14277E+13,36.6,328239523,FALSE
4600,54,2.9,1.991E+13,59.2,1397715000,TRUE
4600,45,0.6,3.72063E+11,21,5703569,TRUE
4600,56,,,,,FALSE
4600,69,7.5,2.14277E+13,36.6,328239523,FALSE
4600,71,7.5,2.14277E+13,36.6,328239523,FALSE
4600,65,7.5,2.14277E+13,36.6,328239523,FALSE
4600,79,2,1.69988E+11,66.1,43053054,TRUE
4600,78,7.5,2.14277E+13,36.6,328239523,TRUE
4600,62,7.5,2.14277E+13,36.6,328239523,TRUE
4600,34,1.4,3.84563E+12,48.8,83132799,FALSE
4600,52,7.5,2.14277E+13,36.6,328239523,TRUE
4600,66,2.9,1.991E+13,59.2,1397715000,TRUE
4500,55,3.6,1.25829E+12,55.1,126014024,FALSE
4500,82,1.4,3.84563E+12,48.8,83132799,TRUE
4500,56,2.9,1.991E+13,59.2,1397715000,TRUE
4500,54,7.5,2.14277E+13,36.6,328239523,TRUE
4500,83,0.4,7.03082E+11,28.8,8574832,FALSE
4500,76,7.7,2.611E+12,49.7,1366417754,TRUE
4500,71,2.2,4.03336E+11,36.2,5347896,FALSE
4500,60,7.5,2.14277E+13,36.6,328239523,TRUE
4500,70,-1.9,4.21142E+11,15.9,9770529,TRUE
4500,41,3.7,1.83976E+12,65.1,212559417,TRUE
4500,59,2.9,1.991E+13,59.2,1397715000,TRUE
4500,72,,,,,FALSE
4500,65,2.9,1.991E+13,59.2,1397715000,TRUE
4400,50,7.5,2.14277E+13,36.6,328239523,TRUE
4400,89,7.5,2.14277E+13,36.6,328239523,FALSE
4400,88,7.5,2.14277E+13,36.6,328239523,TRUE
4400,63,7.5,2.14277E+13,36.6,328239523,TRUE
4400,64,0.7,1.39412E+12,47,47076781,FALSE
4400,81,0.4,7.03082E+11,28.8,8574832,TRUE
4400,58,1.4,3.84563E+12,48.8,83132799,FALSE
4400,67,7.7,2.611E+12,49.7,1366417754,TRUE
4400,71,7.5,2.14277E+13,36.6,328239523,FALSE
4400,66,7.5,2.14277E+13,36.6,328239523,TRUE
4400,65,2.9,1.991E+13,59.2,1397715000,TRUE
4400,54,4.5,1.69988E+12,46.2,144373535,TRUE
4300,59,0.4,7.03082E+11,28.8,8574832,TRUE
4300,46,7.5,2.14277E+13,36.6,328239523,TRUE
4300,63,0.7,1.39412E+12,47,47076781,TRUE
4300,49,7.5,2.14277E+13,36.6,328239523,TRUE
4300,61,2.9,1.991E+13,59.2,1397715000,TRUE
4300,91,7.5,2.14277E+13,36.6,328239523,TRUE
4300,90,7.5,2.14277E+13,36.6,328239523,TRUE
4300,61,1.9,1.73643E+12,24.5,36991981,TRUE
4300,62,4.5,1.69988E+12,46.2,144373535,TRUE
4300,56,5.2,1.80162E+11,28.4,18513930,TRUE
4300,55,5.2,1.80162E+11,28.4,18513930,FALSE
4300,60,,,,,TRUE
4300,58,,,,,TRUE
4300,61,7.5,2.14277E+13,36.6,328239523,FALSE
4300,75,7.5,2.14277E+13,36.6,328239523,TRUE
4300,54,2.8,2.61921E+11,37.6,96462106,TRUE
4300,64,7.5,2.14277E+13,36.6,328239523,FALSE
4300,66,,,,,FALSE
4300,65,,,,,FALSE
4300,42,2.9,1.991E+13,59.2,1397715000,TRUE
4300,74,2.9,1.991E+13,59.2,1397715000,TRUE
4300,58,2.9,1.991E+13,59.2,1397715000,TRUE
4300,83,7.5,2.14277E+13,36.6,328239523,TRUE
4200,65,0.8,3.95099E+11,25.3,9053300,FALSE
4200,68,2.8,34117202555,38.1,1912789,TRUE
4200,82,2.9,1.991E+13,59.2,1397715000,TRUE
4200,57,2.9,1.991E+13,59.2,1397715000,TRUE
4200,87,7.5,2.14277E+13,36.6,328239523,FALSE
4200,82,7.5,2.14277E+13,36.6,328239523,FALSE
4200,72,3,1.11919E+12,30.1,270203917,TRUE
4200,74,7.5,2.14277E+13,36.6,328239523,TRUE
4200,82,1.1,2.71552E+12,60.7,67059887,TRUE
4200,53,7.5,2.14277E+13,36.6,328239523,TRUE
4200,55,2.9,1.991E+13,59.2,1397715000,TRUE
4200,59,2.9,1.991E+13,59.2,1397715000,TRUE
4200,68,7.5,2.14277E+13,36.6,328239523,TRUE
4200,60,7.5,2.14277E+13,36.6,328239523,FALSE
4200,73,7.5,2.14277E+13,36.6,328239523,FALSE
4200,58,7.5,2.14277E+13,36.6,328239523,TRUE
4200,40,7.5,2.14277E+13,36.6,328239523,FALSE
4200,73,3,1.11919E+12,30.1,270203917,TRUE
4200,71,3,1.11919E+12,30.1,270203917,TRUE
4200,55,7.5,2.14277E+13,36.6,328239523,TRUE
4100,68,2.8,2.46489E+11,46.1,10669709,TRUE
4100,83,1.1,2.71552E+12,60.7,67059887,FALSE
4100,83,1.4,3.84563E+12,48.8,83132799,FALSE
4100,87,7.5,2.14277E+13,36.6,328239523,TRUE
4100,74,7.5,2.14277E+13,36.6,328239523,TRUE
4100,70,7.5,2.14277E+13,36.6,328239523,TRUE
4100,54,0.6,2.00124E+12,59.1,60297396,FALSE
4100,66,1,2.68761E+11,36.6,5520314,FALSE
4100,55,2.9,1.991E+13,59.2,1397715000,TRUE
4100,83,7.5,2.14277E+13,36.6,328239523,FALSE
4100,56,4.5,1.69988E+12,46.2,144373535,TRUE
4100,73,7.5,2.14277E+13,36.6,328239523,FALSE
4100,61,3.7,1.83976E+12,65.1,212559417,FALSE
4100,66,3.7,1.83976E+12,65.1,212559417,FALSE
4100,76,7.5,2.14277E+13,36.6,328239523,TRUE
4100,63,0.4,7.03082E+11,28.8,8574832,TRUE
4100,88,7.5,2.14277E+13,36.6,328239523,TRUE
4100,82,1.6,1.39268E+12,47.4,25766605,TRUE
4100,60,7.5,2.14277E+13,36.6,328239523,TRUE
4100,57,2.9,1.991E+13,59.2,1397715000,TRUE
4000,80,7.5,2.14277E+13,36.6,328239523,FALSE
4000,48,7.5,2.14277E+13,36.6,328239523,TRUE
4000,75,7.5,2.14277E+13,36.6,328239523,FALSE
4000,56,2.9,1.991E+13,59.2,1397715000,TRUE
4000,77,7.7,2.611E+12,49.7,1366417754,FALSE
4000,73,7.5,2.14277E+13,36.6,328239523,TRUE
4000,46,7.5,2.14277E+13,36.6,328239523,TRUE
4000,61,0.7,3.64702E+11,38.7,32447385,TRUE
4000,51,7.5,2.14277E+13,36.6,328239523,TRUE
4000,65,2.9,1.991E+13,59.2,1397715000,TRUE
4000,42,1.9,1.73643E+12,24.5,36991981,TRUE
4000,79,7.5,2.14277E+13,36.6,328239523,TRUE
4000,63,7.7,2.611E+12,49.7,1366417754,FALSE
4000,67,7.7,2.611E+12,49.7,1366417754,FALSE
4000,80,7.5,2.14277E+13,36.6,328239523,TRUE
4000,90,7.5,2.14277E+13,36.6,328239523,FALSE
4000,68,0.6,2.00124E+12,59.1,60297396,TRUE
4000,76,7.5,2.14277E+13,36.6,328239523,TRUE
4000,75,2.2,5.92164E+11,40.8,37970874,TRUE
4000,69,0.4,7.03082E+11,28.8,8574832,TRUE
4000,74,3.6,1.25829E+12,55.1,126014024,TRUE
4000,73,2.9,1.991E+13,59.2,1397715000,TRUE
3900,76,1.4,3.84563E+12,48.8,83132799,FALSE
3900,72,7.5,2.14277E+13,36.6,328239523,FALSE
3900,73,7.5,2.14277E+13,36.6,328239523,FALSE
3900,91,0.7,5.4365E+11,29.5,69625582,TRUE
3900,65,2.9,1.991E+13,59.2,1397715000,TRUE
3900,85,0.4,2.029E+12,33.2,51709098,FALSE
3900,67,,,,,FALSE
3900,83,0.6,2.00124E+12,59.1,60297396,FALSE
3900,83,1.4,3.84563E+12,48.8,83132799,TRUE
3900,94,7.5,2.14277E+13,36.6,328239523,FALSE
3900,63,7.5,2.14277E+13,36.6,328239523,FALSE
3900,,0.7,5.4365E+11,29.5,69625582,FALSE
3900,69,7.5,2.14277E+13,36.6,328239523,FALSE
3900,78,3.7,1.83976E+12,65.1,212559417,TRUE
3900,76,3.7,1.83976E+12,65.1,212559417,FALSE
3900,63,3.7,1.83976E+12,65.1,212559417,FALSE
3900,60,7.5,2.14277E+13,36.6,328239523,TRUE
3900,56,1.4,3.84563E+12,48.8,83132799,FALSE
3900,50,1.4,3.84563E+12,48.8,83132799,FALSE
3900,44,1.4,3.84563E+12,48.8,83132799,FALSE
3900,62,2.9,1.991E+13,59.2,1397715000,TRUE
3900,63,7.5,2.14277E+13,36.6,328239523,TRUE
3900,70,,,,,FALSE
3900,79,7.7,2.611E+12,49.7,1366417754,FALSE
3900,73,2.9,1.991E+13,59.2,1397715000,TRUE
3900,57,2.9,1.991E+13,59.2,1397715000,TRUE
3900,60,2.9,1.991E+13,59.2,1397715000,TRUE
3800,63,7.7,2.611E+12,49.7,1366417754,FALSE
3800,80,0.6,2.00124E+12,59.1,60297396,TRUE
3800,81,7.5,2.14277E+13,36.6,328239523,TRUE
3800,61,7.5,2.14277E+13,36.6,328239523,TRUE
3800,63,7.5,2.14277E+13,36.6,328239523,TRUE
3800,69,7.5,2.14277E+13,36.6,328239523,TRUE
3800,61,7.5,2.14277E+13,36.6,328239523,TRUE
3800,87,7.5,2.14277E+13,36.6,328239523,FALSE
3800,41,2.9,1.991E+13,59.2,1397715000,TRUE
3800,64,7.5,2.14277E+13,36.6,328239523,FALSE
3800,82,7.7,2.611E+12,49.7,1366417754,FALSE
3800,71,7.5,2.14277E+13,36.6,328239523,TRUE
3800,58,0.5,5.08177E+12,46.7,126226568,TRUE
3800,54,2.9,1.991E+13,59.2,1397715000,TRUE
3800,73,,,,,FALSE
3800,77,7.5,2.14277E+13,36.6,328239523,TRUE
3800,77,7.5,2.14277E+13,36.6,328239523,TRUE
3800,77,7.5,2.14277E+13,36.6,328239523,TRUE
3700,51,7.5,2.14277E+13,36.6,328239523,TRUE
3700,76,7.5,2.14277E+13,36.6,328239523,TRUE
3700,71,7.5,2.14277E+13,36.6,328239523,FALSE
3700,56,1.7,2.82711E+12,30.6,66834405,TRUE
3700,59,2.9,1.991E+13,59.2,1397715000,TRUE
3700,66,7.5,2.14277E+13,36.6,328239523,TRUE
3700,56,2.9,1.991E+13,59.2,1397715000,TRUE
3700,50,2.9,1.991E+13,59.2,1397715000,TRUE
3700,60,7.5,2.14277E+13,36.6,328239523,TRUE
3700,77,7.5,2.14277E+13,36.6,328239523,FALSE
3700,47,5.2,1.80162E+11,28.4,18513930,TRUE
3700,68,1.7,2.82711E+12,30.6,66834405,TRUE
3700,78,0.5,5.08177E+12,46.7,126226568,TRUE
3700,62,7.5,2.14277E+13,36.6,328239523,TRUE
3700,88,2.6,2.82318E+11,34,18952038,TRUE
3700,62,7.5,2.14277E+13,36.6,328239523,FALSE
3700,75,7.5,2.14277E+13,36.6,328239523,TRUE
3700,69,7.5,2.14277E+13,36.6,328239523,TRUE
3700,82,7.5,2.14277E+13,36.6,328239523,TRUE
3700,74,0.8,3.95099E+11,25.3,9053300,TRUE
3700,56,2.9,1.991E+13,59.2,1397715000,TRUE
3600,56,7.7,2.611E+12,49.7,1366417754,FALSE
3600,53,7.7,2.611E+12,49.7,1366417754,FALSE
3600,71,0.6,2.00124E+12,59.1,60297396,TRUE
3600,63,7.5,2.14277E+13,36.6,328239523,TRUE
3600,47,0.4,7.03082E+11,28.8,8574832,FALSE
3600,84,,,,,FALSE
3600,82,1.9,1.73643E+12,24.5,36991981,TRUE
3600,65,1.7,2.82711E+12,30.6,66834405,FALSE
3600,60,,,,,FALSE
3600,59,0.4,7.03082E+11,28.8,8574832,TRUE
3600,61,2.9,1.991E+13,59.2,1397715000,TRUE
3600,80,7.5,2.14277E+13,36.6,328239523,FALSE
3600,53,5.2,1.80162E+11,28.4,18513930,TRUE
3600,37,7.5,2.14277E+13,36.6,328239523,TRUE
3600,83,,,,,FALSE
3600,71,,,,,TRUE
3600,67,7.5,2.14277E+13,36.6,328239523,TRUE
3600,75,1.7,2.82711E+12,30.6,66834405,TRUE
3600,67,0.5,5.08177E+12,46.7,126226568,TRUE
3600,84,0.5,5.08177E+12,46.7,126226568,TRUE
3600,37,1.6,1.39268E+12,47.4,25766605,TRUE
3600,35,1.6,1.39268E+12,47.4,25766605,TRUE
3600,58,7.5,2.14277E+13,36.6,328239523,FALSE
3600,73,0.7,1.39412E+12,47,47076781,FALSE
3600,82,7.5,2.14277E+13,36.6,328239523,TRUE
3600,63,0.4,7.03082E+11,28.8,8574832,TRUE
3600,80,,,,,FALSE
3600,60,2.9,1.991E+13,59.2,1397715000,TRUE
3600,61,2.9,1.991E+13,59.2,1397715000,TRUE
3600,57,2.9,1.991E+13,59.2,1397715000,TRUE
3600,54,2.9,1.991E+13,59.2,1397715000,TRUE
3500,33,7.5,2.14277E+13,36.6,328239523,FALSE
3500,65,3.7,1.83976E+12,65.1,212559417,FALSE
3500,62,2.9,1.991E+13,59.2,1397715000,TRUE
3500,87,0.6,2.00124E+12,59.1,60297396,TRUE
3500,76,7.5,2.14277E+13,36.6,328239523,TRUE
3500,66,7.5,2.14277E+13,36.6,328239523,FALSE
3500,18,0.6,2.00124E+12,59.1,60297396,FALSE
3500,27,0.6,2.00124E+12,59.1,60297396,FALSE
3500,21,0.6,2.00124E+12,59.1,60297396,FALSE
3500,64,0.6,2.00124E+12,59.1,60297396,FALSE
3500,61,1.7,71104919108,20.4,645397,FALSE
3500,70,1.4,3.84563E+12,48.8,83132799,TRUE
3500,57,2.9,1.991E+13,59.2,1397715000,TRUE
3500,58,7.5,2.14277E+13,36.6,328239523,TRUE
3500,65,4.5,1.69988E+12,46.2,144373535,TRUE
3500,81,,,,,TRUE
3500,54,2.9,1.991E+13,59.2,1397715000,TRUE
3500,61,7.5,2.14277E+13,36.6,328239523,TRUE
3500,60,0.4,7.03082E+11,28.8,8574832,FALSE
3500,90,0.7,5.4365E+11,29.5,69625582,TRUE
3500,88,7.5,2.14277E+13,36.6,328239523,TRUE
3500,76,1.4,3.84563E+12,48.8,83132799,TRUE
3500,71,4.5,1.69988E+12,46.2,144373535,TRUE
3500,61,0.6,2.00124E+12,59.1,60297396,TRUE
3500,,1.4,3.84563E+12,48.8,83132799,FALSE
3500,66,7.7,2.611E+12,49.7,1366417754,TRUE
3500,45,7.5,2.14277E+13,36.6,328239523,TRUE
3500,70,7.5,2.14277E+13,36.6,328239523,TRUE
3500,75,2.6,9.0907E+11,41.2,17332850,FALSE
3500,58,2.9,1.991E+13,59.2,1397715000,TRUE
3500,54,7.5,2.14277E+13,36.6,328239523,TRUE
3500,65,2.9,1.991E+13,59.2,1397715000,TRUE
3500,65,,7184844193,,38964,FALSE
3500,56,1.9,1.73643E+12,24.5,36991981,FALSE
3400,56,7.5,2.14277E+13,36.6,328239523,TRUE
3400,55,0.7,5.4365E+11,29.5,69625582,TRUE
3400,52,4.5,1.69988E+12,46.2,144373535,TRUE
3400,69,2.5,3.76796E+11,43.1,108116615,TRUE
3400,50,7.7,2.611E+12,49.7,1366417754,TRUE
3400,52,0.4,7.03082E+11,28.8,8574832,FALSE
3400,72,,,,,TRUE
3400,64,0.4,2.029E+12,33.2,51709098,FALSE
3400,63,0.6,2.00124E+12,59.1,60297396,FALSE
3400,84,0.4,7.03082E+11,28.8,8574832,TRUE
3400,86,7.5,2.14277E+13,36.6,328239523,TRUE
3400,75,7.5,2.14277E+13,36.6,328239523,FALSE
3400,66,7.5,2.14277E+13,36.6,328239523,TRUE
3400,62,7.5,2.14277E+13,36.6,328239523,FALSE
3400,68,7.5,2.14277E+13,36.6,328239523,FALSE
3400,58,0.5,5.08177E+12,46.7,126226568,TRUE
3400,72,7.5,2.14277E+13,36.6,328239523,TRUE
3400,81,7.5,2.14277E+13,36.6,328239523,TRUE
3400,88,7.5,2.14277E+13,36.6,328239523,TRUE
3400,65,7.7,2.611E+12,49.7,1366417754,FALSE
3400,59,1.4,3.84563E+12,48.8,83132799,FALSE
3400,81,0.4,7.03082E+11,28.8,8574832,FALSE
3400,54,2.9,1.991E+13,59.2,1397715000,TRUE
3400,52,2.9,1.991E+13,59.2,1397715000,TRUE
3400,53,7.5,2.14277E+13,36.6,328239523,TRUE
3400,75,7.5,2.14277E+13,36.6,328239523,TRUE
3300,75,1.1,2.71552E+12,60.7,67059887,TRUE
3300,49,7.5,2.14277E+13,36.6,328239523,TRUE
3300,81,7.5,2.14277E+13,36.6,328239523,TRUE
3300,56,2.9,1.991E+13,59.2,1397715000,TRUE
3300,77,7.5,2.14277E+13,36.6,328239523,FALSE
3300,68,3.7,1.83976E+12,65.1,212559417,TRUE
3300,79,0.4,7.03082E+11,28.8,8574832,FALSE
3300,55,2.9,1.991E+13,59.2,1397715000,TRUE
3300,88,1.6,1.39268E+12,47.4,25766605,FALSE
3300,72,1.9,1.73643E+12,24.5,36991981,TRUE
3300,82,0.6,3.72063E+11,21,5703569,FALSE
3300,59,7.5,2.14277E+13,36.6,328239523,TRUE
3300,78,0.8,3.95099E+11,25.3,9053300,TRUE
3300,79,0.5,5.08177E+12,46.7,126226568,TRUE
3300,77,2.6,2.82318E+11,34,18952038,TRUE
3300,77,7.5,2.14277E+13,36.6,328239523,TRUE
3300,88,7.5,2.14277E+13,36.6,328239523,TRUE
3300,68,9.2,3.03175E+11,44.4,100388073,FALSE
3300,55,2.9,1.991E+13,59.2,1397715000,TRUE
3300,54,0.8,3.95099E+11,25.3,9053300,TRUE
3300,71,1.9,1.73643E+12,24.5,36991981,TRUE
3300,38,1.7,2.82711E+12,30.6,66834405,TRUE
3300,48,7.5,2.14277E+13,36.6,328239523,TRUE
3300,74,7.5,2.14277E+13,36.6,328239523,TRUE
3300,59,7.5,2.14277E+13,36.6,328239523,FALSE
3300,53,2.9,1.991E+13,59.2,1397715000,TRUE
3300,73,0.6,3.72063E+11,21,5703569,TRUE
3200,53,,,,,FALSE
3200,85,0.6,2.00124E+12,59.1,60297396,TRUE
3200,87,0.6,2.00124E+12,59.1,60297396,TRUE
3200,82,7.7,2.611E+12,49.7,1366417754,FALSE
3200,70,1.7,2.82711E+12,30.6,66834405,TRUE
3200,64,2.9,1.991E+13,59.2,1397715000,TRUE
3200,69,0.6,2.00124E+12,59.1,60297396,TRUE
3200,84,3.6,1.25829E+12,55.1,126014024,TRUE
3200,86,0.6,2.00124E+12,59.1,60297396,TRUE
3200,53,2.9,1.991E+13,59.2,1397715000,TRUE
3200,70,7.5,2.14277E+13,36.6,328239523,TRUE
3200,56,7.5,2.14277E+13,36.6,328239523,TRUE
3200,85,1.6,1.39268E+12,47.4,25766605,TRUE
3200,55,4.5,1.69988E+12,46.2,144373535,TRUE
3200,67,7.7,2.611E+12,49.7,1366417754,TRUE
3200,60,3.7,1.83976E+12,65.1,212559417,TRUE
3200,69,1.7,2.82711E+12,30.6,66834405,TRUE
3200,60,2.9,1.991E+13,59.2,1397715000,TRUE
3200,71,7.5,2.14277E+13,36.6,328239523,TRUE
3200,52,0.4,2.029E+12,33.2,51709098,FALSE
3200,55,2.9,1.991E+13,59.2,1397715000,TRUE
3200,54,2.9,1.991E+13,59.2,1397715000,TRUE
3200,59,7.7,2.611E+12,49.7,1366417754,FALSE
3200,68,7.7,2.611E+12,49.7,1366417754,FALSE
3200,61,0.4,7.03082E+11,28.8,8574832,TRUE
3200,72,7.5,2.14277E+13,36.6,328239523,FALSE
3200,86,7.5,2.14277E+13,36.6,328239523,TRUE
3200,69,-1.9,4.21142E+11,15.9,9770529,TRUE
3200,73,7.5,2.14277E+13,36.6,328239523,TRUE
3200,70,7.5,2.14277E+13,36.6,328239523,TRUE
3200,71,1.4,3.84563E+12,48.8,83132799,TRUE
3200,84,7.5,2.14277E+13,36.6,328239523,FALSE
3200,77,0.6,2.00124E+12,59.1,60297396,FALSE
3200,60,2.9,1.991E+13,59.2,1397715000,TRUE
3200,66,7.5,2.14277E+13,36.6,328239523,FALSE
3200,66,7.5,2.14277E+13,36.6,328239523,FALSE
3200,52,4.5,1.69988E+12,46.2,144373535,TRUE
3200,48,1.4,3.84563E+12,48.8,83132799,FALSE
3200,53,1.4,3.84563E+12,48.8,83132799,FALSE
3200,67,7.5,2.14277E+13,36.6,328239523,TRUE
3200,67,2.9,1.991E+13,59.2,1397715000,TRUE
3200,81,7.5,2.14277E+13,36.6,328239523,TRUE
3200,65,7.5,2.14277E+13,36.6,328239523,TRUE
3200,87,2.9,1.991E+13,59.2,1397715000,TRUE
3100,76,2.9,1.991E+13,59.2,1397715000,TRUE
3100,53,1.7,2.82711E+12,30.6,66834405,TRUE
3100,37,7.5,2.14277E+13,36.6,328239523,TRUE
3100,55,2.9,1.991E+13,59.2,1397715000,TRUE
3100,72,7.7,2.611E+12,49.7,1366417754,TRUE
3100,75,7.7,2.611E+12,49.7,1366417754,TRUE
3100,77,0.4,7.03082E+11,28.8,8574832,TRUE
3100,85,1.1,2.71552E+12,60.7,67059887,TRUE
3100,50,4.5,1.69988E+12,46.2,144373535,TRUE
3100,46,7.5,2.14277E+13,36.6,328239523,TRUE
3100,62,7.5,2.14277E+13,36.6,328239523,TRUE
